timestamp,site,it_load_kw,it_capacity_kw,outside_temp_c,cooling_setpoint_c,energy_kwh
2024-03-25 04:00:00,MINI_DC_A,321.36,417,21.9,24.0,431.68
2024-03-25 05:00:00,MINI_DC_A,188.71,417,18.6,24.0,254.44
2024-03-25 06:00:00,MINI_DC_A,220.08,417,20.4,24.0,297.1
2024-03-25 07:00:00,MINI_DC_A,288.56,417,20.5,24.0,389.06
2024-03-25 08:00:00,MINI_DC_A,353.56,417,22.8,24.0,474.93
2024-03-25 09:00:00,MINI_DC_A,297.04,417,19.3,24.0,396.65
2024-03-25 10:00:00,MINI_DC_A,216.09,417,18.2,24.0,286.32
2024-03-25 11:00:00,MINI_DC_A,167.85,417,20.6,24.0,220.38
2024-03-25 12:00:00,MINI_DC_A,312.89,417,21.3,24.0,406.75
2024-03-25 13:00:00,MINI_DC_A,264.89,417,20.3,24.0,340.92
2024-03-25 14:00:00,MINI_DC_A,335.79,417,22.9,24.0,428.14
2024-03-25 15:00:00,MINI_DC_A,260.7,417,19.3,24.0,329.69
2024-03-25 16:00:00,MINI_DC_A,207.39,417,20.3,24.0,260.62
2024-03-25 17:00:00,MINI_DC_A,344.38,417,17.2,24.0,431.06
2024-03-25 18:00:00,MINI_DC_A,256.85,417,18.1,24.0,321.07
2024-03-25 19:00:00,MINI_DC_A,329.02,417,18.6,24.0,411.84
2024-03-25 20:00:00,MINI_DC_A,234.31,417,19.6,24.0,294.45
2024-03-25 21:00:00,MINI_DC_A,180.94,417,17.5,24.0,228.83
2024-03-25 22:00:00,MINI_DC_A,255.87,417,21.1,24.0,326.24
2024-03-25 23:00:00,MINI_DC_A,354.34,417,18.5,24.0,456.06
2024-03-26 00:00:00,MINI_DC_A,289.71,417,24.3,24.0,376.62
2024-03-26 01:00:00,MINI_DC_A,262.99,417,18.6,24.0,345.29
2024-03-26 02:00:00,MINI_DC_A,150.62,417,20.1,24.0,199.57
2024-03-26 03:00:00,MINI_DC_A,342.27,417,19.9,24.0,457.05
2024-03-26 04:00:00,MINI_DC_A,328.45,417,18.0,24.0,441.2
2024-03-26 05:00:00,MINI_DC_A,267.27,417,19.6,24.0,360.36
2024-03-26 06:00:00,MINI_DC_A,233.79,417,19.6,24.0,315.62
2024-03-26 07:00:00,MINI_DC_A,204.48,417,21.7,24.0,275.7
2024-03-26 08:00:00,MINI_DC_A,304.3,417,20.7,24.0,408.76
2024-03-26 09:00:00,MINI_DC_A,241.29,417,21.1,24.0,322.2
2024-03-26 10:00:00,MINI_DC_A,254.66,417,21.7,24.0,337.42
2024-03-26 11:00:00,MINI_DC_A,147.4,417,21.1,24.0,193.53
2024-03-26 12:00:00,MINI_DC_A,162.25,417,20.4,24.0,210.93
2024-03-26 13:00:00,MINI_DC_A,193.51,417,18.6,24.0,249.06
2024-03-26 14:00:00,MINI_DC_A,210.22,417,20.3,24.0,268.03
2024-03-26 15:00:00,MINI_DC_A,236.86,417,18.3,24.0,299.54
2024-03-26 16:00:00,MINI_DC_A,203.03,417,19.8,24.0,255.15
2024-03-26 17:00:00,MINI_DC_A,238.64,417,19.5,24.0,298.71
2024-03-26 18:00:00,MINI_DC_A,251.35,417,19.6,24.0,314.18
2024-03-26 19:00:00,MINI_DC_A,308.06,417,17.5,24.0,385.6
2024-03-26 20:00:00,MINI_DC_A,213.62,417,14.7,24.0,268.46
2024-03-26 21:00:00,MINI_DC_A,273.37,417,19.1,24.0,345.71
2024-03-26 22:00:00,MINI_DC_A,372.06,417,22.2,24.0,474.37
2024-03-26 23:00:00,MINI_DC_A,352.09,417,20.1,24.0,453.17
2024-03-27 00:00:00,MINI_DC_A,175.17,417,22.0,24.0,227.72
2024-03-27 01:00:00,MINI_DC_A,257.03,417,18.3,24.0,337.46
2024-03-27 02:00:00,MINI_DC_A,331.0,417,19.1,24.0,438.57
2024-03-27 03:00:00,MINI_DC_A,176.66,417,24.5,24.0,235.91
2024-03-27 04:00:00,MINI_DC_A,259.08,417,18.4,24.0,348.02
2024-03-27 05:00:00,MINI_DC_A,311.93,417,21.1,24.0,420.57
2024-03-27 06:00:00,MINI_DC_A,337.66,417,21.1,24.0,455.84
2024-03-27 07:00:00,MINI_DC_A,265.01,417,20.8,24.0,357.32
2024-03-27 08:00:00,MINI_DC_A,348.84,417,21.1,24.0,468.59
2024-03-27 09:00:00,MINI_DC_A,169.43,417,18.4,24.0,226.24
2024-03-27 10:00:00,MINI_DC_A,330.86,417,19.3,24.0,438.39
2024-03-27 11:00:00,MINI_DC_A,286.87,417,15.1,24.0,376.64
2024-03-27 12:00:00,MINI_DC_A,318.21,417,22.9,24.0,413.67
2024-03-27 13:00:00,MINI_DC_A,160.08,417,21.1,24.0,206.04
2024-03-27 14:00:00,MINI_DC_A,192.39,417,18.7,24.0,245.3
2024-03-27 15:00:00,MINI_DC_A,227.76,417,18.3,24.0,288.03
2024-03-27 16:00:00,MINI_DC_A,171.98,417,22.2,24.0,216.12
2024-03-27 17:00:00,MINI_DC_A,188.5,417,18.5,24.0,235.95
2024-03-27 18:00:00,MINI_DC_A,162.27,417,18.7,24.0,202.84
2024-03-27 19:00:00,MINI_DC_A,302.95,417,18.0,24.0,379.2
2024-03-27 20:00:00,MINI_DC_A,149.18,417,21.5,24.0,187.48
2024-03-27 21:00:00,MINI_DC_A,181.0,417,22.0,24.0,228.9
2024-03-27 22:00:00,MINI_DC_A,346.12,417,19.5,24.0,441.3
2024-03-27 23:00:00,MINI_DC_A,186.42,417,22.0,24.0,239.93
2024-03-28 00:00:00,MINI_DC_A,204.61,417,20.7,24.0,266.0
2024-03-28 01:00:00,MINI_DC_A,153.46,417,17.9,24.0,201.49
2024-03-28 02:00:00,MINI_DC_A,323.24,417,22.7,24.0,428.29
2024-03-28 03:00:00,MINI_DC_A,185.37,417,18.0,24.0,247.53
2024-03-28 04:00:00,MINI_DC_A,345.06,417,19.7,24.0,463.52
2024-03-28 05:00:00,MINI_DC_A,296.24,417,19.6,24.0,399.43
2024-03-28 06:00:00,MINI_DC_A,335.88,417,19.2,24.0,453.44
2024-03-28 07:00:00,MINI_DC_A,262.64,417,16.3,24.0,354.12
2024-03-28 08:00:00,MINI_DC_A,206.35,417,24.0,24.0,277.19
2024-03-28 09:00:00,MINI_DC_A,150.72,417,16.5,24.0,201.26
2024-03-28 10:00:00,MINI_DC_A,329.48,417,22.9,24.0,436.56
2024-03-28 11:00:00,MINI_DC_A,180.31,417,18.3,24.0,236.74
2024-03-28 12:00:00,MINI_DC_A,267.68,417,18.9,24.0,347.98
2024-03-28 13:00:00,MINI_DC_A,162.15,417,22.7,24.0,208.7
2024-03-28 14:00:00,MINI_DC_A,252.64,417,20.9,24.0,322.11
2024-03-28 15:00:00,MINI_DC_A,209.94,417,17.3,24.0,265.5
2024-03-28 16:00:00,MINI_DC_A,349.54,417,17.3,24.0,439.27
2024-03-28 17:00:00,MINI_DC_A,333.32,417,20.6,24.0,417.21
2024-03-28 18:00:00,MINI_DC_A,263.34,417,17.9,24.0,329.17
2024-03-28 19:00:00,MINI_DC_A,332.99,417,21.0,24.0,416.8
2024-03-28 20:00:00,MINI_DC_A,319.55,417,21.2,24.0,401.58
2024-03-28 21:00:00,MINI_DC_A,343.76,417,18.5,24.0,434.73
2024-03-28 22:00:00,MINI_DC_A,155.6,417,19.0,24.0,198.39
2024-03-28 23:00:00,MINI_DC_A,342.44,417,20.6,24.0,440.74
2024-03-29 00:00:00,MINI_DC_A,306.5,417,18.4,24.0,398.45
2024-03-29 01:00:00,MINI_DC_A,227.45,417,20.1,24.0,298.63
2024-03-29 02:00:00,MINI_DC_A,175.71,417,24.7,24.0,232.82
2024-03-29 03:00:00,MINI_DC_A,181.79,417,20.8,24.0,242.76
2024-03-29 04:00:00,MINI_DC_A,195.58,417,19.3,24.0,262.72
2024-03-29 05:00:00,MINI_DC_A,284.65,417,24.2,24.0,383.79
2024-03-29 06:00:00,MINI_DC_A,160.92,417,21.6,24.0,217.24
2024-03-29 07:00:00,MINI_DC_A,281.24,417,18.0,24.0,379.2
2024-03-29 08:00:00,MINI_DC_A,238.37,417,18.3,24.0,320.2
2024-03-29 09:00:00,MINI_DC_A,281.1,417,16.7,24.0,375.37
2024-03-29 10:00:00,MINI_DC_A,303.76,417,20.6,24.0,402.48
2024-03-29 11:00:00,MINI_DC_A,309.67,417,16.0,24.0,406.58
2024-03-29 12:00:00,MINI_DC_A,226.29,417,24.2,24.0,294.18
2024-03-29 13:00:00,MINI_DC_A,174.76,417,19.5,24.0,224.93
2024-03-29 14:00:00,MINI_DC_A,224.91,417,21.8,24.0,286.75
2024-03-29 15:00:00,MINI_DC_A,289.85,417,19.3,24.0,366.56
2024-03-29 16:00:00,MINI_DC_A,328.98,417,20.6,24.0,413.43
2024-03-29 17:00:00,MINI_DC_A,333.96,417,19.7,24.0,418.02
2024-03-29 18:00:00,MINI_DC_A,288.07,417,20.1,24.0,360.09
2024-03-29 19:00:00,MINI_DC_A,326.65,417,22.4,24.0,408.86
2024-03-29 20:00:00,MINI_DC_A,236.99,417,23.4,24.0,297.83
2024-03-29 21:00:00,MINI_DC_A,272.28,417,23.2,24.0,344.34
2024-03-29 22:00:00,MINI_DC_A,159.46,417,26.5,24.0,203.31
2024-03-29 23:00:00,MINI_DC_A,272.31,417,18.6,24.0,350.48
2024-03-30 00:00:00,MINI_DC_A,316.0,417,20.8,24.0,410.8
2024-03-30 01:00:00,MINI_DC_A,357.04,417,18.7,24.0,468.77
2024-03-30 02:00:00,MINI_DC_A,361.47,417,22.3,24.0,478.95
2024-03-30 03:00:00,MINI_DC_A,254.67,417,18.1,24.0,340.08
2024-03-30 04:00:00,MINI_DC_A,162.08,417,22.5,24.0,217.72
2024-03-30 05:00:00,MINI_DC_A,151.67,417,20.4,24.0,204.5
2024-03-30 06:00:00,MINI_DC_A,332.09,417,19.8,24.0,448.32
2024-03-30 07:00:00,MINI_DC_A,174.53,417,20.1,24.0,235.32
2024-03-30 08:00:00,MINI_DC_A,199.69,417,17.8,24.0,268.24
2024-03-30 09:00:00,MINI_DC_A,363.75,417,17.9,24.0,485.73
2024-03-30 10:00:00,MINI_DC_A,347.13,417,20.4,24.0,459.95
2024-03-30 11:00:00,MINI_DC_A,336.84,417,20.4,24.0,442.25
2024-03-30 12:00:00,MINI_DC_A,161.63,417,18.7,24.0,210.11
2024-03-30 13:00:00,MINI_DC_A,157.87,417,19.5,24.0,203.18
2024-03-30 14:00:00,MINI_DC_A,304.56,417,21.0,24.0,388.31
2024-03-30 15:00:00,MINI_DC_A,217.94,417,18.4,24.0,275.62
2024-03-30 16:00:00,MINI_DC_A,316.06,417,16.5,24.0,397.19
2024-03-30 17:00:00,MINI_DC_A,270.22,417,23.0,24.0,338.24
2024-03-30 18:00:00,MINI_DC_A,370.44,417,20.6,24.0,463.05
2024-03-30 19:00:00,MINI_DC_A,254.97,417,19.1,24.0,319.14
2024-03-30 20:00:00,MINI_DC_A,179.58,417,18.7,24.0,225.68
2024-03-30 21:00:00,MINI_DC_A,211.09,417,18.4,24.0,266.95
2024-03-30 22:00:00,MINI_DC_A,263.39,417,22.3,24.0,335.82
2024-03-30 23:00:00,MINI_DC_A,281.39,417,17.5,24.0,362.17
2024-01-01 00:00:00,MINI_DC_B,414.38,554,6.0,24.0,538.69
2024-01-01 01:00:00,MINI_DC_B,467.0,554,6.0,24.0,613.14
2024-01-01 02:00:00,MINI_DC_B,352.95,554,6.8,24.0,467.66
2024-01-01 03:00:00,MINI_DC_B,262.48,554,4.5,24.0,350.51
2024-01-01 04:00:00,MINI_DC_B,450.46,554,8.1,24.0,605.11
2024-01-01 05:00:00,MINI_DC_B,286.3,554,6.9,24.0,386.02
2024-01-01 06:00:00,MINI_DC_B,413.33,554,4.4,24.0,557.99
2024-01-01 07:00:00,MINI_DC_B,255.15,554,3.8,24.0,344.02
2024-01-01 08:00:00,MINI_DC_B,352.02,554,5.0,24.0,472.87
2024-01-01 09:00:00,MINI_DC_B,303.39,554,4.4,24.0,405.13
2024-01-01 10:00:00,MINI_DC_B,248.85,554,3.5,24.0,329.73
2024-01-01 11:00:00,MINI_DC_B,241.74,554,5.4,24.0,317.39
2024-01-01 12:00:00,MINI_DC_B,437.05,554,4.7,24.0,568.17
2024-01-01 13:00:00,MINI_DC_B,199.82,554,8.6,24.0,257.18
2024-01-01 14:00:00,MINI_DC_B,336.6,554,4.4,24.0,429.17
2024-01-01 15:00:00,MINI_DC_B,473.99,554,3.8,24.0,599.43
2024-01-01 16:00:00,MINI_DC_B,460.52,554,5.3,24.0,578.73
2024-01-01 17:00:00,MINI_DC_B,307.03,554,5.8,24.0,384.31
2024-01-01 18:00:00,MINI_DC_B,420.14,554,5.9,24.0,525.17
2024-01-01 19:00:00,MINI_DC_B,272.21,554,5.9,24.0,340.73
2024-01-01 20:00:00,MINI_DC_B,198.16,554,5.3,24.0,249.02
2024-01-01 21:00:00,MINI_DC_B,349.5,554,5.2,24.0,441.99
2024-01-01 22:00:00,MINI_DC_B,248.84,554,6.5,24.0,317.27
2024-01-01 23:00:00,MINI_DC_B,263.5,554,3.4,24.0,339.15
2024-01-02 00:00:00,MINI_DC_B,309.46,554,4.1,24.0,402.3
2024-01-02 01:00:00,MINI_DC_B,235.98,554,2.5,24.0,309.83
2024-01-02 02:00:00,MINI_DC_B,202.99,554,3.6,24.0,268.96
2024-01-02 03:00:00,MINI_DC_B,468.73,554,7.6,24.0,625.92
2024-01-02 04:00:00,MINI_DC_B,307.25,554,6.7,24.0,412.73
2024-01-02 05:00:00,MINI_DC_B,366.77,554,9.2,24.0,494.52
2024-01-02 06:00:00,MINI_DC_B,265.9,554,8.6,24.0,358.96
2024-01-02 07:00:00,MINI_DC_B,285.85,554,6.7,24.0,385.42
2024-01-02 08:00:00,MINI_DC_B,289.79,554,5.8,24.0,389.27
2024-01-02 09:00:00,MINI_DC_B,471.78,554,5.6,24.0,630.0
2024-01-02 10:00:00,MINI_DC_B,333.47,554,1.4,24.0,441.85
2024-01-02 11:00:00,MINI_DC_B,343.01,554,5.4,24.0,450.35
2024-01-02 12:00:00,MINI_DC_B,200.07,554,4.4,24.0,260.09
2024-01-02 13:00:00,MINI_DC_B,490.58,554,3.7,24.0,631.4
2024-01-02 14:00:00,MINI_DC_B,395.14,554,6.3,24.0,503.8
2024-01-02 15:00:00,MINI_DC_B,295.75,554,5.1,24.0,374.02
2024-01-02 16:00:00,MINI_DC_B,371.86,554,5.7,24.0,467.32
2024-01-02 17:00:00,MINI_DC_B,445.13,554,3.5,24.0,557.17
2024-01-02 18:00:00,MINI_DC_B,320.28,554,7.2,24.0,400.34
2024-01-02 19:00:00,MINI_DC_B,489.26,554,4.6,24.0,612.41
2024-01-02 20:00:00,MINI_DC_B,240.0,554,6.2,24.0,301.61
2024-01-02 21:00:00,MINI_DC_B,394.55,554,4.8,24.0,498.97
2024-01-02 22:00:00,MINI_DC_B,265.65,554,1.1,24.0,338.7
2024-01-02 23:00:00,MINI_DC_B,278.79,554,6.4,24.0,358.82
2024-01-03 00:00:00,MINI_DC_B,206.24,554,5.5,24.0,268.11
2024-01-03 01:00:00,MINI_DC_B,393.35,554,2.7,24.0,516.44
2024-01-03 02:00:00,MINI_DC_B,266.37,554,3.5,24.0,352.94
2024-01-03 03:00:00,MINI_DC_B,489.5,554,7.5,24.0,653.66
2024-01-03 04:00:00,MINI_DC_B,387.66,554,2.7,24.0,520.75
2024-01-03 05:00:00,MINI_DC_B,267.48,554,4.8,24.0,360.64
2024-01-03 06:00:00,MINI_DC_B,279.28,554,9.7,24.0,377.02
2024-01-03 07:00:00,MINI_DC_B,228.06,554,6.7,24.0,307.49
2024-01-03 08:00:00,MINI_DC_B,356.49,554,7.2,24.0,478.88
2024-01-03 09:00:00,MINI_DC_B,453.03,554,5.2,24.0,604.95
2024-01-03 10:00:00,MINI_DC_B,226.57,554,2.5,24.0,300.2
2024-01-03 11:00:00,MINI_DC_B,302.86,554,6.1,24.0,397.64
2024-01-03 12:00:00,MINI_DC_B,344.39,554,3.6,24.0,447.71
2024-01-03 13:00:00,MINI_DC_B,428.69,554,3.5,24.0,551.75
2024-01-03 14:00:00,MINI_DC_B,332.55,554,5.9,24.0,424.0
2024-01-03 15:00:00,MINI_DC_B,334.18,554,3.7,24.0,422.62
2024-01-03 16:00:00,MINI_DC_B,315.01,554,5.7,24.0,395.87
2024-01-03 17:00:00,MINI_DC_B,251.1,554,4.4,24.0,314.3
2024-01-03 18:00:00,MINI_DC_B,291.83,554,5.6,24.0,364.79
2024-01-03 19:00:00,MINI_DC_B,351.04,554,4.7,24.0,439.4
2024-01-03 20:00:00,MINI_DC_B,231.08,554,5.7,24.0,290.4
2024-01-03 21:00:00,MINI_DC_B,285.41,554,8.6,24.0,360.94
2024-01-03 22:00:00,MINI_DC_B,284.87,554,7.3,24.0,363.2
2024-01-03 23:00:00,MINI_DC_B,268.63,554,5.4,24.0,345.75
2024-01-04 00:00:00,MINI_DC_B,319.98,554,8.5,24.0,415.98
2024-01-04 01:00:00,MINI_DC_B,453.07,554,6.8,24.0,594.85
2024-01-04 02:00:00,MINI_DC_B,363.89,554,8.3,24.0,482.15
2024-01-04 03:00:00,MINI_DC_B,401.52,554,3.2,24.0,536.17
2024-01-04 04:00:00,MINI_DC_B,361.72,554,4.0,24.0,485.89
2024-01-04 05:00:00,MINI_DC_B,290.53,554,6.4,24.0,391.72
2024-01-04 06:00:00,MINI_DC_B,340.61,554,5.7,24.0,459.82
2024-01-04 07:00:00,MINI_DC_B,221.34,554,5.9,24.0,298.43
2024-01-04 08:00:00,MINI_DC_B,457.67,554,7.1,24.0,614.8
2024-01-04 09:00:00,MINI_DC_B,305.45,554,6.4,24.0,407.89
2024-01-04 10:00:00,MINI_DC_B,202.93,554,7.7,24.0,268.88
2024-01-04 11:00:00,MINI_DC_B,344.26,554,7.7,24.0,451.99
2024-01-04 12:00:00,MINI_DC_B,277.66,554,4.1,24.0,360.95
2024-01-04 13:00:00,MINI_DC_B,270.76,554,1.7,24.0,348.49
2024-01-04 14:00:00,MINI_DC_B,280.36,554,4.0,24.0,357.46
2024-01-04 15:00:00,MINI_DC_B,402.09,554,3.9,24.0,508.51
2024-01-04 16:00:00,MINI_DC_B,399.8,554,6.1,24.0,502.43
2024-01-04 17:00:00,MINI_DC_B,421.24,554,6.0,24.0,527.27
2024-01-04 18:00:00,MINI_DC_B,414.54,554,5.5,24.0,518.17
2024-01-04 19:00:00,MINI_DC_B,408.33,554,6.8,24.0,511.11
2024-01-04 20:00:00,MINI_DC_B,267.83,554,11.0,24.0,336.58
2024-01-04 21:00:00,MINI_DC_B,441.78,554,5.5,24.0,558.7
2024-01-04 22:00:00,MINI_DC_B,395.18,554,6.5,24.0,503.85
2024-01-04 23:00:00,MINI_DC_B,205.22,554,5.9,24.0,264.13
2024-01-05 00:00:00,MINI_DC_B,369.37,554,5.1,24.0,480.18
2024-01-05 01:00:00,MINI_DC_B,460.92,554,7.4,24.0,605.16
2024-01-05 02:00:00,MINI_DC_B,304.87,554,5.7,24.0,403.95
2024-01-05 03:00:00,MINI_DC_B,251.99,554,4.7,24.0,336.49
2024-01-05 04:00:00,MINI_DC_B,217.99,554,4.8,24.0,292.83
2024-01-05 05:00:00,MINI_DC_B,216.85,554,8.1,24.0,292.38
2024-01-05 06:00:00,MINI_DC_B,434.8,554,7.3,24.0,586.97
2024-01-05 07:00:00,MINI_DC_B,492.89,554,5.3,24.0,664.56
2024-01-05 08:00:00,MINI_DC_B,428.23,554,7.1,24.0,575.25
2024-01-05 09:00:00,MINI_DC_B,472.01,554,6.2,24.0,630.3
2024-01-05 10:00:00,MINI_DC_B,463.12,554,6.7,24.0,613.63
2024-01-05 11:00:00,MINI_DC_B,345.26,554,5.0,24.0,453.3
2024-01-05 12:00:00,MINI_DC_B,255.67,554,4.2,24.0,332.37
2024-01-05 13:00:00,MINI_DC_B,491.91,554,5.6,24.0,633.12
2024-01-05 14:00:00,MINI_DC_B,249.3,554,4.5,24.0,317.86
2024-01-05 15:00:00,MINI_DC_B,314.98,554,4.3,24.0,398.34
2024-01-05 16:00:00,MINI_DC_B,475.14,554,3.5,24.0,597.11
2024-01-05 17:00:00,MINI_DC_B,392.47,554,2.0,24.0,491.26
2024-01-05 18:00:00,MINI_DC_B,291.96,554,5.3,24.0,364.95
2024-01-05 19:00:00,MINI_DC_B,260.26,554,8.5,24.0,325.77
2024-01-05 20:00:00,MINI_DC_B,490.45,554,7.9,24.0,616.35
2024-01-05 21:00:00,MINI_DC_B,286.42,554,9.5,24.0,362.22
2024-01-05 22:00:00,MINI_DC_B,336.2,554,4.3,24.0,428.66
2024-01-05 23:00:00,MINI_DC_B,281.28,554,7.5,24.0,362.02
2024-01-06 00:00:00,MINI_DC_B,361.28,554,6.2,24.0,469.66
2024-01-06 01:00:00,MINI_DC_B,349.96,554,5.0,24.0,459.48
2024-01-06 02:00:00,MINI_DC_B,479.89,554,8.5,24.0,635.86
2024-01-06 03:00:00,MINI_DC_B,468.01,554,6.2,24.0,624.96
2024-01-06 04:00:00,MINI_DC_B,383.68,554,3.1,24.0,515.4
2024-01-06 05:00:00,MINI_DC_B,294.73,554,8.1,24.0,397.39
2024-01-06 06:00:00,MINI_DC_B,274.65,554,7.2,24.0,370.78
2024-01-06 07:00:00,MINI_DC_B,330.16,554,6.7,24.0,445.16
2024-01-06 08:00:00,MINI_DC_B,276.56,554,4.2,24.0,371.5
2024-01-06 09:00:00,MINI_DC_B,210.06,554,6.9,24.0,280.5
2024-01-06 10:00:00,MINI_DC_B,404.07,554,9.4,24.0,535.39
2024-01-06 11:00:00,MINI_DC_B,261.22,554,7.1,24.0,342.96
2024-01-06 12:00:00,MINI_DC_B,194.18,554,3.5,24.0,252.44
2024-01-06 13:00:00,MINI_DC_B,205.77,554,7.3,24.0,264.84
2024-01-06 14:00:00,MINI_DC_B,497.02,554,7.1,24.0,633.7
2024-01-06 15:00:00,MINI_DC_B,259.43,554,7.9,24.0,328.09
2024-01-06 16:00:00,MINI_DC_B,335.19,554,7.1,24.0,421.23
2024-01-06 17:00:00,MINI_DC_B,438.47,554,4.6,24.0,548.83
2024-01-06 18:00:00,MINI_DC_B,231.82,554,6.6,24.0,289.77
2024-01-06 19:00:00,MINI_DC_B,459.02,554,5.9,24.0,574.55
2024-01-06 20:00:00,MINI_DC_B,226.61,554,6.8,24.0,284.79
2024-01-06 21:00:00,MINI_DC_B,241.33,554,8.5,24.0,305.2
2024-01-06 22:00:00,MINI_DC_B,473.14,554,5.2,24.0,603.25
2024-01-06 23:00:00,MINI_DC_B,219.22,554,10.1,24.0,282.14
2024-01-07 00:00:00,MINI_DC_B,318.38,554,7.5,24.0,413.89
2024-01-07 01:00:00,MINI_DC_B,297.6,554,8.4,24.0,390.74
2024-01-07 02:00:00,MINI_DC_B,287.28,554,8.1,24.0,380.65
2024-01-07 03:00:00,MINI_DC_B,279.6,554,7.4,24.0,373.36
2024-01-07 04:00:00,MINI_DC_B,237.25,554,7.8,24.0,318.7
2024-01-07 05:00:00,MINI_DC_B,234.24,554,0.7,24.0,315.82
2024-01-07 06:00:00,MINI_DC_B,460.4,554,8.1,24.0,621.54
2024-01-07 07:00:00,MINI_DC_B,208.09,554,5.0,24.0,280.56
2024-01-07 08:00:00,MINI_DC_B,418.51,554,6.6,24.0,562.19
2024-01-07 09:00:00,MINI_DC_B,331.95,554,7.4,24.0,443.28
2024-01-07 10:00:00,MINI_DC_B,415.9,554,8.9,24.0,551.07
2024-01-07 11:00:00,MINI_DC_B,268.42,554,5.0,24.0,352.42
2024-01-07 12:00:00,MINI_DC_B,454.27,554,5.8,24.0,590.56
2024-01-07 13:00:00,MINI_DC_B,397.62,554,6.1,24.0,511.76
2024-01-07 14:00:00,MINI_DC_B,339.7,554,7.1,24.0,433.11
2024-01-07 15:00:00,MINI_DC_B,430.26,554,6.2,24.0,544.13
2024-01-07 16:00:00,MINI_DC_B,329.3,554,7.8,24.0,413.83
2024-01-07 17:00:00,MINI_DC_B,307.73,554,3.4,24.0,385.19
2024-01-07 18:00:00,MINI_DC_B,284.38,554,6.4,24.0,355.47
2024-01-07 19:00:00,MINI_DC_B,324.28,554,9.9,24.0,405.9
2024-01-07 20:00:00,MINI_DC_B,299.45,554,6.2,24.0,376.32
2024-01-07 21:00:00,MINI_DC_B,268.83,554,7.5,24.0,339.98
2024-01-07 22:00:00,MINI_DC_B,468.49,554,8.5,24.0,597.32
2024-01-07 23:00:00,MINI_DC_B,252.95,554,7.5,24.0,325.56
2024-01-08 00:00:00,MINI_DC_B,373.79,554,10.8,24.0,485.92
2024-01-08 01:00:00,MINI_DC_B,239.18,554,7.1,24.0,314.04
2024-01-08 02:00:00,MINI_DC_B,359.37,554,8.2,24.0,476.17
2024-01-08 03:00:00,MINI_DC_B,380.51,554,7.4,24.0,508.12
2024-01-08 04:00:00,MINI_DC_B,296.46,554,9.7,24.0,398.24
2024-01-08 05:00:00,MINI_DC_B,272.9,554,6.2,24.0,367.96
2024-01-08 06:00:00,MINI_DC_B,318.84,554,11.0,24.0,430.43
2024-01-08 07:00:00,MINI_DC_B,473.05,554,5.7,24.0,637.81
2024-01-08 08:00:00,MINI_DC_B,266.02,554,10.4,24.0,357.34
2024-01-08 09:00:00,MINI_DC_B,421.19,554,5.1,24.0,562.44
2024-01-08 10:00:00,MINI_DC_B,208.99,554,8.2,24.0,276.92
2024-01-08 11:00:00,MINI_DC_B,388.4,554,7.0,24.0,509.95
2024-01-08 12:00:00,MINI_DC_B,262.65,554,8.8,24.0,341.45
2024-01-08 13:00:00,MINI_DC_B,281.02,554,7.8,24.0,361.69
2024-01-08 14:00:00,MINI_DC_B,205.0,554,8.6,24.0,261.38
2024-01-08 15:00:00,MINI_DC_B,381.94,554,5.0,24.0,483.02
2024-01-08 16:00:00,MINI_DC_B,227.66,554,3.9,24.0,286.1
2024-01-08 17:00:00,MINI_DC_B,355.33,554,4.7,24.0,444.77
2024-01-08 18:00:00,MINI_DC_B,340.93,554,4.7,24.0,426.16
2024-01-08 19:00:00,MINI_DC_B,359.93,554,5.0,24.0,450.52
2024-01-08 20:00:00,MINI_DC_B,495.38,554,5.8,24.0,622.55
2024-01-08 21:00:00,MINI_DC_B,477.91,554,5.8,24.0,604.39
2024-01-08 22:00:00,MINI_DC_B,347.39,554,7.0,24.0,442.93
2024-01-08 23:00:00,MINI_DC_B,348.48,554,5.4,24.0,448.52
2024-01-09 00:00:00,MINI_DC_B,276.93,554,5.8,24.0,360.01
2024-01-09 01:00:00,MINI_DC_B,367.47,554,6.8,24.0,482.47
2024-01-09 02:00:00,MINI_DC_B,410.06,554,9.3,24.0,543.33
2024-01-09 03:00:00,MINI_DC_B,314.97,554,6.4,24.0,420.59
2024-01-09 04:00:00,MINI_DC_B,329.97,554,7.1,24.0,443.25
2024-01-09 05:00:00,MINI_DC_B,216.75,554,7.5,24.0,292.25
2024-01-09 06:00:00,MINI_DC_B,218.86,554,5.4,24.0,295.46
2024-01-09 07:00:00,MINI_DC_B,393.63,554,6.6,24.0,530.73
2024-01-09 08:00:00,MINI_DC_B,497.88,554,5.9,24.0,668.81
2024-01-09 09:00:00,MINI_DC_B,372.24,554,9.1,24.0,497.08
2024-01-09 10:00:00,MINI_DC_B,458.38,554,8.9,24.0,607.36
2024-01-09 11:00:00,MINI_DC_B,422.3,554,5.7,24.0,554.46
2024-01-09 12:00:00,MINI_DC_B,402.48,554,7.1,24.0,523.23
2024-01-09 13:00:00,MINI_DC_B,199.03,554,8.4,24.0,256.16
2024-01-09 14:00:00,MINI_DC_B,485.0,554,7.9,24.0,618.38
2024-01-09 15:00:00,MINI_DC_B,249.19,554,8.1,24.0,315.14
